TAZID,CO_TAZID,DEVACRES,HH_19,JOB_19,JOBAUTO_19,HHAUTO_19,JOBTRANSIT_19,HHTRANSIT_19,COMPAUTO_19,COMPTRANSIT_19,HH_30,JOB_30,JOBAUTO_30,HHAUTO_30,JOBTRANSIT_30,HHTRANSIT_30,COMPAUTO_30,COMPTRANSIT_30,HH_40,JOB_40,JOBAUTO_40,HHAUTO_40,JOBTRANSIT_40,HHTRANSIT_40,COMPAUTO_40,COMPTRANSIT_40,HH_50,JOB_50,JOBAUTO_50,HHAUTO_50,JOBTRANSIT_50,HHTRANSIT_50,COMPAUTO_50,COMPTRANSIT_50
128,30128,484.12,110.4,75.0,94305,65360,3386,2239,86402,3073,157.8,73.9,116413,83230,3778,2771,109411,3565,252.4,84.6,118041,90701,3996,3198,113485,3863,352.4,109.6,119509,96502,4331,3560,115842,4209
129,30129,172.18,47.1,0.0,92583,64202,3634,2402,92583,3634,51.7,0.8,114155,81684,4051,2985,113870,4042,63.0,1.3,115749,89028,4287,3468,115424,4277,75.8,2.2,117126,94692,4654,3883,116736,4640
130,30130,147.59,3.2,0.0,77002,54046,0,0,77002,0,3.3,0.0,93872,68288,0,0,93872,0,3.8,0.0,95081,74498,0,0,95081,0,5.5,0.0,94511,77906,0,0,94511,0
131,30131,950.54,2.4,10.7,75945,53656,0,0,60089,0,2.8,10.7,92732,67763,0,0,75610,0,4.6,10.7,94067,74176,0,0,82508,0,14.2,10.7,93797,77980,0,0,88819,0
132,30132,280.1,1.2,25.8,81139,56773,0,0,58664,0,1.3,25.8,99342,71855,0,0,74084,0,1.9,25.8,100516,78459,0,0,80883,0,4.4,25.8,101676,83429,0,0,87418,0
133,30133,807.36,4.2,0.0,72554,51596,0,0,72554,0,4.3,0.0,88648,65097,0,0,88648,0,4.7,0.0,89934,71266,0,0,89934,0,6.0,0.0,88453,74257,0,0,88453,0
134,30134,423.29,1.2,0.0,83911,58441,0,0,83911,0,1.3,0.0,103001,74155,0,0,103001,0,1.9,0.0,104274,80950,0,0,104274,0,4.4,0.0,103754,84854,0,0,103754,0
135,30135,398.56,0.0,0.0,68970,49218,0,0,0,0,0.0,0.0,80965,59712,0,0,0,0,0.0,0.0,82099,65428,0,0,0,0,0.0,0.0,80815,68084,0,0,0,0
136,30136,161.9,0.0,0.0,38893,26295,0,0,0,0,0.0,0.0,45900,32398,0,0,0,0,0.0,0.0,46898,35471,0,0,0,0,0.0,0.0,45670,36226,0,0,0,0
137,30137,47.86,0.0,0.0,47477,32370,0,0,0,0,0.0,0.0,57537,40866,0,0,0,0,0.0,0.0,58633,44661,0,0,0,0,0.0,0.0,57717,46133,0,0,0,0
138,30138,217.56,0.0,0.0,43973,29890,0,0,0,0,0.0,0.0,53256,37812,0,0,0,0,0.0,0.0,54523,41502,0,0,0,0,0.0,0.0,54319,43367,0,0,0,0
139,30139,139.32,0.0,0.0,24522,16993,0,0,0,0,0.0,0.0,29262,21131,0,0,0,0,0.0,0.0,30069,23134,0,0,0,0,0.0,0.0,30073,24148,0,0,0,0
140,30140,37.44,0.0,0.0,40003,27876,0,0,0,0,0.0,0.0,47166,34206,0,0,0,0,0.0,0.0,46921,36338,0,0,0,0,0.0,0.0,45072,36570,0,0,0,0
141,570141,11710.24,146.8,947.7,47263,33707,0,0,36673,0,152.7,1412.0,58995,43402,0,0,45885,0,158.7,1952.8,67435,54150,0,0,55743,0,442.5,2248.5,70677,60089,0,0,62673,0
142,570142,6238.95,32.3,0.0,61495,48270,0,0,61495,0,33.0,11.3,82365,65328,0,0,79578,0,33.0,41.3,90521,75984,0,0,84308,0,177.8,67.0,94226,83334,0,0,92191,0
143,570143,2026.24,50.3,0.0,62521,46109,0,0,62521,0,52.0,1.0,76451,57768,0,0,76248,0,52.0,1.2,73836,60621,0,0,73656,0,131.3,1.2,81639,69968,0,0,81574,0
144,570144,385.75,31.2,0.0,74315,52762,0,0,74315,0,43.7,0.0,91550,67143,0,0,91550,0,52.0,0.0,93702,74016,0,0,93702,0,56.2,0.0,91021,76404,0,0,91021,0
145,570145,700.88,166.7,0.0,78705,55612,0,0,78705,0,329.5,0.0,94880,69701,0,0,94880,0,428.8,0.0,97043,77131,0,0,97043,0,489.5,0.0,96746,81616,0,0,96746,0
146,570146,376.72,74.5,2.0,78075,56699,0,0,77763,0,169.5,1.8,89538,67826,0,0,89408,0,226.8,1.8,92345,75748,0,0,92267,0,267.7,2.2,92696,80820,0,0,92637,0
147,570147,577.34,135.2,2.2,82973,59081,0,0,82760,0,291.0,122.0,100739,74210,0,0,95615,0,406.8,145.8,102974,82223,0,0,99319,0,467.7,156.0,103363,87503,0,0,100683,0
148,570148,445.2,258.2,195.7,81396,59588,0,0,74957,0,350.7,240.7,97675,74226,0,0,91072,0,434.7,264.8,101803,83495,0,0,96924,0,482.2,283.5,104737,90436,0,0,100964,0
149,570149,602.05,341.3,39.7,94018,65815,0,0,92314,0,474.8,93.0,114919,83134,0,0,111721,0,582.7,99.0,117736,91795,0,0,115349,0,627.5,102.7,118224,97650,0,0,116357,0
150,570150,675.27,535.2,393.7,88410,61295,0,0,80571,0,557.7,485.7,109531,78460,0,0,99211,0,579.3,506.5,111934,86320,0,0,103154,0,592.3,514.7,112123,91516,0,0,104987,0
151,570151,612.06,245.5,151.5,100279,69043,0,0,92333,0,284.2,204.0,122900,87477,0,0,112601,0,314.2,214.0,125570,95933,0,0,117008,0,348.0,218.0,125953,101430,0,0,119176,0
152,570152,682.56,503.3,81.7,103457,71095,0,0,100792,0,617.5,82.3,127181,90230,0,0,124568,0,685.8,79.2,130477,99001,0,0,128448,0,746.3,79.5,131062,104591,0,0,129448,0
153,570153,963.34,13.5,4.3,63468,46801,0,0,60972,0,14.0,5.7,73678,56630,0,0,70462,0,14.0,6.0,77649,63994,0,0,74869,0,44.3,5.2,82099,72584,0,0,81463,0
154,570154,786.24,42.8,3.8,70150,51589,0,0,69281,0,171.7,3.7,81691,62577,0,0,81459,0,263.3,3.3,82843,68189,0,0,82734,0,314.8,3.3,85161,75538,0,0,85100,0
155,570155,2199.28,120.7,6.5,67993,49367,0,0,67454,0,129.2,11.8,84150,62953,0,0,83099,0,136.2,17.2,91822,73532,0,0,90541,0,235.3,18.8,95086,80664,0,0,94416,0
156,570156,782.02,109.0,10.3,77679,56222,0,0,76613,0,112.3,11.8,90145,67692,0,0,88874,0,112.7,12.8,95801,77206,0,0,94621,0,147.0,11.8,95990,82324,0,0,95352,0
157,570157,976.24,44.7,2.8,79205,56754,0,0,78454,0,45.3,4.0,98689,72633,0,0,97438,0,45.7,6.2,106820,84323,0,0,105136,0,89.3,6.7,107220,89734,0,0,106455,0
158,570158,760.9,234.8,56.7,80458,58513,0,0,77873,0,355.8,67.5,93456,70795,0,0,91241,0,438.7,68.3,96835,79269,0,0,95342,0,485.7,70.0,97021,84489,0,0,96009,0
159,570159,1063.05,527.2,217.0,86295,62410,0,0,81867,0,682.2,228.3,101807,76206,0,0,97700,0,791.0,228.2,107927,86873,0,0,104836,0,853.0,227.7,107741,92111,0,0,105554,0
160,570160,249.96,80.7,9.3,83261,60061,0,0,81871,0,180.5,35.8,100769,75292,0,0,98177,0,254.7,37.7,103756,84044,0,0,102156,0,289.7,40.5,109017,92307,0,0,107705,0
161,570161,474.31,247.5,2.8,90181,63173,0,0,90013,0,361.0,3.2,109526,79310,0,0,109374,0,438.3,2.2,112134,87646,0,0,112061,0,475.3,2.2,114159,94289,0,0,114103,0
162,570162,709.6,648.3,942.3,109466,74444,0,0,93862,0,731.5,997.2,136396,95430,0,0,118464,0,773.0,983.7,139799,104637,0,0,124626,0,801.3,967.7,141459,111080,0,0,128577,0
163,570163,100.23,6.3,41.8,95269,66358,0,0,72551,0,20.8,44.2,116404,83148,0,0,98172,0,29.3,44.5,120300,92636,0,0,107151,0,33.7,44.7,118074,97026,0,0,108664,0
164,570164,297.88,29.7,1.8,105854,72328,0,0,104767,0,67.0,2.7,133112,93359,0,0,132218,0,94.8,2.3,137077,103172,0,0,136594,0,109.7,2.5,134398,106635,0,0,134017,0
165,570165,258.82,27.8,126.7,113908,76906,0,0,87418,0,41.5,147.8,143769,99948,0,0,114392,0,51.0,151.7,148473,110257,0,0,124032,0,54.0,154.7,149212,116166,0,0,128198,0
166,570166,1020.43,92.8,2.3,92965,66774,0,0,92611,0,97.0,4.0,116599,85786,0,0,115890,0,97.8,4.3,126189,99462,0,0,125506,0,253.5,3.5,126991,105805,0,0,126814,0
167,570167,735.76,22.8,2.3,82357,57798,0,0,81060,0,23.0,4.0,103834,74915,0,0,101221,0,23.0,4.3,112026,86777,0,0,109493,0,137.2,3.8,112800,92199,0,0,112458,0
168,570168,863.48,99.8,22.8,96184,68594,0,0,93090,0,120.2,27.2,121451,88660,0,0,117698,0,142.3,58.8,131995,103170,0,0,126296,0,276.8,84.3,133938,110406,0,0,130253,0
169,570169,1097.1,166.5,67.2,101923,71366,0,0,96348,0,168.5,72.7,129577,92910,0,0,122329,0,169.7,74.0,138561,106609,0,0,131966,0,322.5,69.7,140386,113398,0,0,137244,0
170,570170,230.24,7.3,1.0,94227,65593,0,0,92211,0,32.8,1.3,116061,82902,0,0,115327,0,48.8,1.2,119943,92353,0,0,119544,0,59.7,1.2,117661,96706,0,0,117407,0
171,570171,893.54,52.2,1.0,101628,69779,0,0,101294,0,166.2,1.0,127794,90244,0,0,127665,0,240.5,1.0,132572,100417,0,0,132492,0,285.0,1.0,130130,103649,0,0,130073,0
172,570172,400.74,78.2,0.0,113620,77552,0,0,113620,0,109.5,0.0,143490,100728,0,0,143490,0,141.8,0.0,148533,111658,0,0,148533,0,164.2,0.0,149627,118019,0,0,149627,0
173,570173,1256.06,220.3,624.0,121752,82064,0,0,97531,0,344.5,817.8,156151,108040,0,0,128464,0,432.3,870.3,163400,120919,0,0,140221,0,493.3,885.7,167094,129288,0,0,147337,0
174,570174,331.12,8.7,0.0,63464,45859,0,0,63464,0,33.0,0.0,83102,62712,0,0,83102,0,54.0,0.0,84153,68445,0,0,84153,0,67.0,0.0,85582,73455,0,0,85582,0
175,570175,391.26,9.7,0.0,72183,51317,0,0,72183,0,58.7,0.0,92082,68968,0,0,92082,0,88.7,0.0,93399,75288,0,0,93399,0,105.8,0.0,94921,80781,0,0,94921,0
176,570176,817.86,442.3,6.5,81741,57966,1344,775,81550,1340,698.8,7.5,102260,74979,1538,985,102094,1534,885.7,5.2,103558,81844,1624,1140,103482,1622,990.3,3.5,104897,87500,1708,1245,104860,1707
177,570177,562.47,260.8,722.5,94105,64764,5666,3058,76354,4088,223.2,1206.7,115008,82054,4968,3034,90117,3507,230.2,1275.2,112699,86251,5249,3526,92395,3926,247.5,1308.0,118163,95975,6432,4331,101231,4829
178,570178,681.95,570.8,771.3,94060,66401,6027,3174,82233,4807,682.2,921.5,111818,81703,5326,3047,98704,4334,740.3,952.0,113789,89258,5633,3563,103140,4735,771.8,962.3,114792,94788,6760,4417,106153,5749
179,570179,406.61,268.7,78.0,88708,63000,2549,1367,85153,2386,417.2,230.8,108209,79504,2720,1915,101317,2526,538.3,301.2,109585,86502,2856,2177,103809,2686,635.0,354.2,110500,91887,3295,2456,105777,3082
180,570180,171.69,16.8,0.0,60406,45206,0,0,60406,0,25.8,0.0,75996,59004,0,0,75996,0,30.2,0.0,77061,64404,0,0,77061,0,32.2,0.0,78649,69358,0,0,78649,0
181,570181,215.84,98.0,9.5,64880,48332,0,0,64038,0,118.2,9.8,81183,62738,0,0,80349,0,131.3,9.5,82341,68504,0,0,81769,0,142.0,9.5,83960,73740,0,0,83560,0
182,570182,355.77,32.3,2.8,56459,42518,0,0,55822,0,208.8,3.7,77454,60729,0,0,77287,0,354.8,3.7,78388,66216,0,0,78313,0,428.5,3.8,82005,72538,0,0,81954,0
183,570183,716.25,862.0,334.0,74184,54572,393,236,70724,365,941.5,377.3,90272,68998,0,0,86310,0,979.8,384.8,91250,75138,0,0,88192,0,1001.3,388.7,93246,80833,0,0,90870,0
184,570184,570.11,870.2,7.7,71480,53004,1971,1636,71390,1969,997.2,6.7,86440,66162,2081,1858,86363,2080,1089.2,5.8,83455,69135,2083,2031,83409,2083,1133.5,5.3,86803,75699,2134,2197,86771,2135
185,570185,387.38,404.0,109.2,85487,61407,586,393,82356,561,474.8,309.2,104201,77591,2775,2205,96988,2621,510.2,403.2,105530,84554,2867,2476,98810,2741,526.0,444.2,107412,90562,3084,2779,101685,2980
186,570186,294.3,160.7,582.2,80062,58608,3483,3133,65752,3249,319.3,762.7,97977,73969,4265,3806,84124,4000,454.3,803.7,99734,80876,4384,4208,90052,4294,566.5,832.7,101608,86556,4578,4579,94495,4579
187,570187,730.56,582.0,128.5,69054,51666,2419,2112,67162,2386,728.3,149.0,83560,64730,2776,2526,81590,2750,821.0,152.8,83857,70111,2781,2759,82483,2779,869.2,154.3,86927,76947,2863,2993,85952,2876
188,570188,411.97,173.2,0.7,61093,46629,896,893,61061,896,196.3,1.5,73329,58707,1023,1066,73265,1023,211.0,1.5,74414,64007,1016,1160,74370,1017,219.2,1.5,75424,68175,1045,1257,75394,1046
189,570189,191.29,344.0,90.3,77754,57104,4315,3751,75137,4244,370.8,99.3,94862,71914,4614,4204,91818,4559,391.0,100.7,95955,78160,4637,4610,93586,4633,404.8,101.7,98202,84035,4810,5029,96320,4839
190,570190,163.82,345.8,3.3,70466,53130,3303,2929,70375,3301,395.0,3.5,84928,66139,3633,3426,84833,3632,438.7,3.3,84882,71337,3649,3768,84821,3649,481.0,2.2,87374,77210,3750,4074,87346,3751
191,570191,253.08,499.3,150.8,81678,59820,4276,3510,78551,4166,591.8,202.3,98213,74323,5429,4533,94311,5283,653.2,220.2,99940,81233,5597,5077,96808,5510,693.0,219.5,102379,87930,5826,5545,100041,5781
192,570192,368.83,457.5,18.0,69181,52120,2228,2084,68818,2225,559.8,19.7,84730,66334,2565,2489,84368,2563,618.0,17.0,86152,72383,2537,2698,85930,2540,662.8,16.0,87283,77248,2608,2920,87138,2612
193,570193,563.81,152.2,1989.8,101908,70576,3508,1119,74384,1409,168.0,2204.5,122694,87560,3462,1171,91697,1441,185.8,2218.5,125714,96070,3617,1368,99720,1645,205.3,2223.8,126939,101936,3738,1566,105224,1851
194,570194,426.43,128.3,2105.7,97854,67424,6551,3203,70444,3536,142.5,2205.3,118558,84300,5957,3189,87782,3470,156.5,2170.5,120954,92020,6272,3698,95140,3976,160.7,2131.2,121636,97290,7087,4499,99970,4784
195,570195,302.99,421.7,307.2,98853,69572,7486,3717,90446,6404,547.8,507.2,121673,88240,6754,3618,110110,5669,600.8,651.8,123905,96317,7085,4217,113067,5958,659.0,873.5,124824,101984,8226,5223,114616,6884
196,570196,584.07,1405.8,797.0,89597,63826,2797,1711,83447,2537,1623.8,989.3,109541,80475,3468,2406,102038,3194,1770.7,1014.0,111615,88017,3655,2743,105607,3423,1848.0,1041.8,112454,93515,3754,2941,107610,3546
197,570197,214.8,77.7,8.3,97488,68046,7107,3601,95846,6911,168.0,203.0,119058,85781,8299,4534,105471,6762,230.7,337.3,122226,94423,8787,5306,109274,7165,282.2,378.5,123011,100113,8968,5710,112711,7502
198,570198,502.08,803.8,191.0,92207,65112,4291,2651,89061,4100,982.5,258.0,111867,81745,4952,3313,107939,4739,1133.5,274.2,114228,89561,5197,3765,111118,5016,1233.8,283.8,115618,95395,5318,4022,113131,5159
199,570199,276.52,394.8,384.8,96751,67304,6207,4582,86439,5638,461.7,407.7,116107,84025,7253,5573,105352,6690,511.2,426.0,119370,92662,7533,6227,110502,7100,544.8,434.2,121485,98786,7452,6561,114063,7161
200,570200,548.96,322.2,1677.5,102540,70312,7920,4670,78621,5508,460.0,1946.5,125175,88568,9213,5736,99283,6754,573.0,2032.2,128932,97676,9845,6679,107708,7695,673.2,2116.3,128962,102911,9728,7062,111844,7976
201,570201,229.42,514.7,1012.3,84341,60971,4407,3642,72167,4008,633.8,952.3,102294,76402,5988,4860,90337,5467,736.8,951.0,104291,83588,6187,5416,95285,5852,791.3,1000.2,106783,90347,6400,5897,99630,6181
202,570202,135.71,125.8,0.0,77652,57977,1529,1324,77652,1529,155.0,0.0,93861,72273,2086,1925,93861,2086,188.7,0.0,95764,79083,2102,2147,95764,2102,201.7,0.0,101910,87378,1847,2031,101910,1847
203,570203,403.77,265.3,19.3,75850,56481,1388,1241,75101,1383,348.5,22.2,90718,69944,1653,1519,89989,1649,400.8,20.7,92490,76531,1636,1671,92013,1637,433.7,20.8,93655,81466,1676,1811,93309,1679
204,570204,171.01,490.8,290.0,86755,62382,4627,3458,80754,4339,536.8,292.8,104679,77817,6346,4850,98299,5991,585.3,317.0,106944,85246,6551,5424,101646,6276,620.5,322.0,109077,91893,6739,5881,104947,6533
205,570205,165.75,322.3,10.8,81755,59439,0,0,81349,0,385.0,11.8,97913,73671,0,0,97496,0,412.5,12.0,99802,80756,0,0,99477,0,446.8,11.7,101732,86740,0,0,101497,0
206,570206,72.0,21.8,0.3,79039,57739,302,300,78878,302,28.7,1.2,93708,71050,361,380,93179,362,40.8,1.2,96175,78218,360,423,95865,361,65.3,0.7,96870,82842,367,449,96779,368
207,570207,272.88,1007.8,187.5,91766,64771,4216,3439,89249,4143,1113.8,335.5,110361,80855,6767,5293,106031,6551,1233.7,350.5,113408,89126,6988,5890,109890,6829,1295.5,357.3,114747,94665,7122,6306,111856,7004
208,570208,371.3,880.7,107.2,85098,61203,3349,3447,83591,3355,933.5,116.2,102176,76110,3907,4012,100446,3914,975.2,116.8,105439,84151,3963,4338,104020,3988,1003.0,116.0,105271,88534,3994,4531,104168,4029
209,570209,249.46,1233.5,118.7,97947,68269,7545,5391,96448,7436,1347.2,161.8,118148,85223,9007,6594,116035,8852,1419.5,169.3,121865,94115,9298,7333,120022,9168,1471.3,166.3,122809,99822,9236,7692,121327,9137
210,570210,147.91,612.7,1.3,95575,67024,5232,4716,95542,5231,628.5,10.3,115177,83543,6012,5487,114884,6007,635.0,28.8,119068,92463,6097,5979,118367,6094,639.5,44.7,120106,98042,6085,6240,119204,6092
211,570211,466.09,237.3,46.3,105961,72029,5914,1179,102657,5453,257.2,129.2,133237,93039,6203,1333,124276,5117,272.7,144.2,137487,102620,6452,1597,129126,5288,284.5,156.8,139262,108964,6468,1711,131643,5272
212,570212,358.01,26.2,168.0,113941,76695,2601,528,84889,984,34.3,591.0,144860,100256,2702,602,104371,796,45.0,828.3,149958,110585,2800,714,113872,888,48.7,915.8,152026,117264,2807,766,120054,930
213,570213,606.42,231.0,112.8,117172,78394,6093,1545,108929,5126,311.3,135.7,147961,101802,6459,1869,138761,5544,358.7,155.8,153312,112672,6773,2222,144949,5837,393.0,166.3,156051,119891,6850,2381,148636,5934
214,570214,494.79,333.8,726.8,95793,65867,5833,1547,79447,3492,337.7,771.7,119011,84119,6245,1826,99257,3743,338.7,793.5,122370,92534,6527,2170,104979,3988,335.8,808.8,123611,98171,6588,2379,108477,4084
215,570215,692.17,0.0,5214.0,112448,75031,8074,3789,75031,3789,0.0,5634.2,140112,96332,9091,4700,96332,4700,0.0,5682.3,145345,106715,9512,5395,106715,5395,0.0,5691.0,147825,113463,10071,6085,113463,6085
216,570216,532.1,0.0,7720.7,123095,80908,5792,2358,80908,2358,36.5,8268.5,142574,95763,6358,2870,96122,2897,61.0,8283.0,148297,106468,6641,3324,106978,3365,86.0,8360.2,151995,113890,7046,3780,114522,3834
217,570217,399.53,1107.0,142.3,103688,69664,12195,5089,101430,11723,1322.0,147.7,126739,87878,13715,6159,124408,13261,1471.3,146.5,131523,97616,14375,7148,129622,13970,1543.3,146.3,133615,103760,17492,9268,131984,17042
218,570218,198.59,499.8,535.3,113214,75220,12145,4319,99084,9235,615.5,611.7,140313,95996,13874,5643,124268,10894,713.0,605.8,146922,107459,14843,6784,133649,12133,750.5,603.8,150222,114723,15089,7393,138540,12557
219,570219,295.68,828.0,1100.5,112574,76052,16412,8788,97104,13183,965.7,1180.7,137216,95713,18618,10615,120153,15328,1086.3,1189.5,142929,106675,19352,12012,128605,16452,1224.2,1236.5,133553,104379,19450,12573,122435,16829
220,570220,269.52,733.0,1638.0,105005,71665,14042,8593,86579,11031,798.2,1725.0,127140,89625,15997,10377,106417,12893,901.8,1728.3,131876,99651,16523,11568,114687,13880,975.2,1839.3,132014,104751,16299,12038,117433,14020
221,570221,234.42,825.8,443.7,108063,73218,14338,8488,100083,12998,881.0,455.7,120726,84579,16364,10308,112483,14983,932.7,453.7,125471,94165,16871,11502,118431,15664,980.7,454.2,126123,99385,16846,12054,120236,15791
222,570222,235.66,739.7,167.2,95453,66622,3830,3226,92251,3763,784.5,181.5,115466,83359,4372,3739,111719,4299,802.8,184.5,119301,92242,4453,4081,116039,4408,814.2,187.0,119822,97298,4469,4264,117056,4444
223,570223,64.48,109.0,1.5,91663,64634,1634,1581,91459,1634,125.2,1.8,109249,79649,2076,1896,109008,2074,138.5,1.7,113217,88411,2098,2059,113037,2098,146.8,1.7,114235,93734,2086,2141,114091,2087
224,570224,140.65,520.7,13.3,104405,71666,9394,6916,103949,9360,540.3,32.2,126351,89517,10720,8191,125139,10637,560.0,56.0,131315,99589,10815,8956,129529,10710,586.2,80.5,131182,104545,10972,9413,129124,10852
225,570225,155.77,514.3,13.0,98495,68200,6390,5486,98078,6378,554.7,13.5,118290,84728,8014,6528,117830,7993,581.0,13.8,122664,94062,8203,7140,122264,8188,599.3,14.0,122892,98985,8290,7482,122556,8279
226,570226,79.33,323.5,51.7,115390,77541,13357,6801,112317,12825,345.5,55.7,130618,90359,15240,8378,127224,14661,364.7,55.5,136282,100911,15908,9544,133338,15379,389.3,52.0,138936,107494,16127,10198,136568,15680
227,570227,172.81,460.5,1002.3,113922,76037,11129,6995,93231,8871,556.3,1094.7,139707,96138,12210,8165,116653,10070,634.5,1153.0,146120,107501,12450,9015,126033,10663,708.8,1203.8,136355,104626,12400,9399,120215,10873
228,570228,131.43,320.3,286.3,108257,73783,11198,7649,96855,10024,360.0,374.3,131491,92472,12722,9056,116955,11356,411.7,387.3,136874,102966,12928,9961,124686,11861,447.7,375.2,126846,100301,13102,10490,117870,12219
229,570229,155.96,501.8,629.2,104658,71468,10478,6994,91070,9052,522.3,640.2,126662,89275,11910,8305,111268,10426,541.2,640.2,131761,99300,12138,9180,118332,10914,545.7,640.3,131767,104150,12077,9563,120251,11029
230,570230,111.0,445.7,8.8,96508,66409,4706,3540,96183,4694,517.5,10.2,116088,82618,5269,4113,115715,5256,550.2,10.3,120429,91741,5377,4509,120112,5368,565.3,10.5,120594,96467,5355,4695,120324,5348
231,570231,238.29,612.2,5.2,97598,66374,4128,3115,97452,4124,688.2,8.2,117202,82530,4632,3620,116968,4625,757.2,7.0,122104,91928,4727,3959,121938,4722,806.2,7.0,123314,97252,4720,4115,123177,4717
232,570232,854.48,27.0,5.2,84806,60027,0,0,82422,0,27.7,5.8,106727,77605,0,0,103617,0,27.7,6.2,116212,90579,0,0,113193,0,211.8,5.8,119237,98240,0,0,118892,0
233,570233,296.05,52.3,11.8,95324,68373,0,0,92335,0,53.8,12.8,120542,88702,0,0,116733,0,54.5,13.2,132143,103993,0,0,128590,0,106.2,13.2,133607,110909,0,0,132008,0
234,570234,453.56,106.8,14.7,99236,70891,0,0,97231,0,109.8,15.7,125770,92107,0,0,123229,0,110.3,15.7,137164,107607,0,0,134851,0,172.5,10.8,138669,114560,0,0,137782,0
235,570235,426.16,65.8,1.0,105348,74307,0,0,105090,0,67.7,2.0,134300,96929,0,0,133680,0,67.7,2.0,143422,111002,0,0,142860,0,121.8,1.7,142285,115640,0,0,142061,0
236,570236,320.92,91.8,2.5,104448,74079,0,0,103998,0,92.3,2.5,132410,96166,0,0,131858,0,92.7,2.7,140606,109563,0,0,140076,0,135.0,2.7,141631,115560,0,0,141317,0
237,570237,305.5,42.7,1.0,110878,76847,0,0,110443,0,44.2,1.3,141774,100642,0,0,141095,0,44.5,1.7,149757,113783,0,0,148955,0,107.2,1.5,152335,121230,0,0,152072,0
238,570238,349.82,190.7,7.3,113264,77720,0,0,112528,0,226.2,7.5,144067,101521,0,0,143276,0,258.5,7.0,151184,114142,0,0,150595,0,280.8,6.0,155045,122117,0,0,154622,0
239,570239,707.49,7.0,1.3,86985,63236,0,0,84773,0,7.0,2.2,109206,81614,0,0,105008,0,7.0,2.3,125247,99936,0,0,121099,0,108.8,2.3,124793,104854,0,0,124539,0
240,570240,322.25,66.7,0.7,96220,69904,0,0,96068,0,68.5,1.2,120999,90217,0,0,120694,0,68.7,1.3,135747,107771,0,0,135434,0,129.3,0.8,138805,115818,0,0,138719,0
241,570241,322.85,93.2,22.5,103649,73926,0,0,100149,0,97.0,23.7,131960,96215,0,0,127583,0,97.7,24.0,140970,110196,0,0,137037,0,132.0,23.7,140883,115417,0,0,138371,0
242,570242,290.47,55.2,2.7,111247,77170,0,0,110350,0,110.7,4.3,141583,100559,0,0,140692,0,156.0,3.8,148760,112943,0,0,148247,0,182.2,3.5,153938,121940,0,0,153568,0
243,570243,518.55,136.7,62.3,119092,79413,0,0,111107,0,269.3,106.7,151516,103953,0,0,142740,0,356.3,117.3,157637,115454,0,0,150713,0,415.2,121.5,162048,123641,0,0,156234,0
244,570244,260.85,32.8,276.0,125033,83516,4060,1431,90862,1896,407.5,831.5,156639,107512,4778,1875,130201,3215,608.0,1025.7,163055,119426,5390,2524,141172,3952,710.0,1268.2,167484,127929,5509,2729,146865,4060
245,570245,320.04,33.7,309.2,125635,83685,3413,1160,90593,1531,116.3,379.2,161057,110135,4001,1536,127927,2397,149.2,402.7,165062,120008,4465,2030,137271,2963,182.2,419.7,169751,128579,4490,2178,145703,3140
246,570246,317.96,237.3,480.3,123797,83519,3436,1140,102527,2223,267.5,495.0,157514,108577,4122,1471,132370,2760,287.7,497.2,165019,121317,4603,1999,142836,3281,297.2,495.2,170156,130283,4739,2161,150064,3440
247,570247,298.0,82.8,842.0,131911,87472,5124,1899,94182,2386,392.8,1515.0,172540,117327,6105,2524,134567,3642,605.7,1821.0,180526,130502,6931,3315,148410,4610,676.5,1956.3,186380,139959,7139,3610,156761,4887
248,570248,320.95,43.5,197.7,124463,84126,2992,920,95609,1510,64.5,455.2,158463,109423,3546,1264,119172,1717,82.0,532.7,166060,122231,4044,1760,131221,2229,87.2,568.7,171175,131198,4163,1905,139232,2359
249,570249,492.13,81.5,700.3,114527,77266,2736,1307,83745,1555,106.8,813.7,145780,100954,3866,1983,109331,2335,125.7,873.3,153370,113013,6215,3474,120859,4006,140.2,891.3,157692,120948,6453,3789,128484,4335
250,570250,323.35,49.8,1.7,92294,68134,0,0,91847,0,51.3,2.3,117340,88491,0,0,116620,0,51.7,2.3,132041,105576,0,0,131357,0,108.3,1.5,136052,113784,0,0,135866,0
251,570251,318.02,91.7,5.8,95197,69491,0,0,94328,0,94.0,8.0,120462,90021,0,0,119051,0,94.5,8.0,135216,107452,0,0,133881,0,129.7,7.5,139050,115725,0,0,138256,0
252,570252,329.22,104.7,0.8,103599,73840,0,0,103474,0,109.7,1.2,130609,94998,0,0,130388,0,109.8,1.3,139311,108633,0,0,139096,0,160.5,1.3,140903,115155,0,0,140777,0
253,570253,316.92,22.8,0.5,99362,71896,0,0,99033,0,23.8,1.0,127790,94178,0,0,127003,0,24.0,1.3,137964,108419,0,0,137040,0,84.7,1.2,143444,117429,0,0,143221,0
254,570254,320.86,139.8,5.8,112396,77826,0,0,111621,0,188.3,7.2,143154,101379,0,0,142261,0,219.2,7.2,150442,113834,0,0,149738,0,233.2,6.5,155009,122528,0,0,154466,0
